country,region,month,political_stability_index,gdp_growth_pct,inflation_rate,unemployment_rate,food_price_index,energy_dependency_pct,military_expenditure_pct_gdp,arms_imports_index,border_disputes_count,refugee_outflow_thousands,sanctions_active,media_freedom_score,protest_events_last_3m,cyber_attack_incidents,last_conflict_year,trade_dependency_rival_pct,foreign_troops_present,election_cycle,regime_type,social_media_sentiment,rolling_protest_avg_6m,instability_score,conflict_escalation_6m
France,Western Europe,2021-03,2.189562175,-5.869449717,6.420866835,5.927380294,149.939964,52.57617158,4.366066148,28.73566346,1,24.27865634,0,39.54033639,2,12,2021,35.72143271,0,0,Democracy,-0.210292651,3.577508088,17.9137967,0
France,Western Europe,2021-04,-0.671323808,5.439415632,3.601792973,9.16274484,139.6504323,27.01640796,3.524792576,18.03753023,5,142.4062137,0,73.06912273,9,12,2014,22.00946523,1,0,Hybrid,-0.641580301,14.09907187,85.74862772,1
France,Western Europe,2021-05,-0.242288098,-3.922023407,3.051203797,1.424265718,127.085783,51.79414525,3.324702384,40.17298621,2,72.57478302,0,81.87789545,4,8,2014,24.46970485,0,0,Democracy,-0.754761559,2.637348358,66.50720652,0
France,Western Europe,2021-06,0.649581332,5.682738515,4.286411116,0.982943658,90.59426869,37.68528666,5.044323802,15.6366824,2,117.7641462,0,57.81364717,4,7,2022,12.99670075,0,0,Democracy,0.671702642,5.429244402,50.15206671,0
France,Western Europe,2021-07,2.152073356,-0.100398859,14.92971924,7.288963524,83.71204704,70.73212828,2.692638759,11.26280909,1,235.7465518,0,45.67166639,1,9,2021,34.31642396,1,0,Democracy,0.696588532,-0.244421967,26.87419597,0
France,Western Europe,2021-08,-2.00996411,3.56319899,7.570207647,6.969125092,111.4340812,53.6355444,1.604134722,41.27471745,4,143.7769543,0,53.13197586,11,10,2018,22.80119504,0,0,Authoritarian,0.906375287,12.66632099,121.2835314,0
France,Western Europe,2021-09,-0.470825395,3.542436871,3.161875927,0.589197736,118.0859782,31.66920315,4.136327929,34.85924115,0,104.1124779,0,83.8534244,5,11,2018,7.375250773,0,0,Democracy,0.25389571,5.278865927,73.210759,0
France,Western Europe,2021-10,1.23548377,8.502081136,9.185595202,10.40264739,66.57754677,56.45120992,1.433198499,43.78625176,3,43.40145095,0,33.89929162,2,11,2018,47.76990053,0,0,Democracy,0.629537363,-0.578700598,40.31303885,0
France,Western Europe,2021-11,0.872090196,-0.081825966,5.168789638,4.211398887,113.6965587,99.45999854,2.787259982,19.41414763,3,4.238746753,0,72.80307787,4,15,2014,32.90492894,0,0,Democracy,0.722081869,4.730733874,46.76074366,0
France,Western Europe,2021-12,-0.578123663,3.868741729,3.466279906,7.965202969,154.7548128,63.34967219,5.342946742,51.23731249,1,84.6566664,0,42.65553235,10,11,0,38.69776348,0,0,Hybrid,0.236304581,11.06030253,85.72200915,0
France,Western Europe,2022-01,-0.145952273,3.948814595,5.754672358,0.829371815,105.3942727,110.8137391,2.031987035,68.69506979,1,35.55111383,0,32.70642141,6,6,0,18.06442718,0,0,Democracy,0.028483936,3.62048251,71.82465228,0
France,Western Europe,2022-02,0.480260593,4.508666107,0.452083064,8.55217549,86.39587161,72.7141405,2.918651288,59.44319331,3,41.46973333,0,48.68522231,4,8,2014,39.31365547,0,0,Democracy,0.628847134,1.984289603,48.93728782,0
France,Western Europe,2022-03,0.166967623,4.863738743,13.30340166,7.470789013,120.0214334,67.04399026,4.248701273,44.26240769,1,23.35025414,0,44.2289268,2,12,2022,33.52338054,0,0,Authoritarian,0.798733058,3.488371837,66.62472953,0
France,Western Europe,2022-04,1.044386052,6.20166316,23.14455239,6.523089876,123.5800548,20.22812044,3.787033472,20.35294692,1,95.06052948,0,66.17728708,0,5,2021,23.01399047,0,0,Hybrid,0.407170118,-1.0755403,56.88574183,0
France,Western Europe,2022-05,-0.469216248,-0.679498632,0.485353894,5.550276718,81.05251017,64.15431814,2.584535949,34.77927379,1,61.16255459,0,65.49736183,7,13,2021,29.16086036,1,0,Democracy,-0.651897777,8.835198541,73.96674964,0
France,Western Europe,2022-06,0.658134893,4.308898439,6.383105675,18.94188081,102.4641907,82.5880754,3.133871876,35.36039498,5,38.57031335,0,25.0833677,5,6,2021,45.85217652,0,0,Authoritarian,0.547013698,6.202883944,54.49702896,0
France,Western Europe,2022-07,-0.310964258,1.442439815,8.01829155,3.416638319,121.7837118,47.77753253,3.651193107,41.09707593,0,53.56868371,0,84.60427924,4,12,2018,20.6689542,1,0,Hybrid,-0.226670886,4.131161943,73.84123502,0
France,Western Europe,2022-08,0.905216329,-0.244204756,4.744368473,6.398971337,131.8556943,17.15441198,3.266049436,73.55060636,2,41.90848131,0,48.11997064,2,7,2021,49.44721409,0,0,Democracy,0.181999918,2.45471984,41.58891559,0
France,Western Europe,2022-09,-2.358464142,1.27973804,12.39436882,6.044530371,133.2381361,67.12482825,2.463442716,45.03402072,0,176.2320944,0,31.05529836,9,9,2022,21.01236704,0,0,Democracy,0.93286962,9.722955927,130.0425254,1
France,Western Europe,2022-10,-0.560353156,-3.89007593,5.123209128,3.698765566,95.68873406,59.32133497,3.909287397,63.46427668,1,286.9068926,0,83.63690836,6,7,2014,12.39795602,0,0,Authoritarian,-0.91970446,6.164670499,79.35491407,1
France,Western Europe,2022-11,-0.174711038,0.956031351,0.231701468,3.010134059,115.2704916,46.876122,2.775079769,24.31347084,1,77.73359253,0,83.19438911,5,6,2018,27.38080954,1,0,Hybrid,0.16814382,3.658647527,63.77226252,0
France,Western Europe,2022-12,-1.491165415,-4.517270917,4.613145403,5.701015193,140.6074019,41.73684786,2.54342942,29.80638469,1,5.200247693,0,20.49017103,8,8,2014,32.86327003,0,0,Hybrid,0.754560463,9.57109264,101.3590828,1
France,Western Europe,2023-01,0.362808277,2.236999618,6.599322389,5.103137798,153.0988575,51.91847432,3.913622392,25.5494398,5,106.0644431,0,27.53043051,4,8,2021,22.42341394,1,0,Democracy,0.514247648,6.538901447,58.66302134,0
France,Western Europe,2023-02,-0.562715354,2.779635039,0.791910499,0.30705717,135.743307,57.20261179,1.709734279,78.02198155,5,134.1357441,0,25.51074054,7,11,0,17.82184125,1,0,Democracy,-0.678233265,5.174391027,76.20459967,1
France,Western Europe,2023-03,0.09452455,2.080315216,9.741106096,6.912341179,122.2203667,40.82404986,2.600453742,38.67952008,1,81.27873856,0,55.49593614,3,14,2021,7.019978521,1,0,Democracy,0.67347514,5.635081638,65.79883632,0
France,Western Europe,2023-04,-0.854354507,1.724965945,12.57642373,8.205706283,126.9259614,13.41638118,2.881500466,75.34742333,0,35.50655848,0,22.32760414,10,11,2021,32.68289073,1,0,Hybrid,-0.922376038,7.693444693,102.1787986,1
France,Western Europe,2023-05,-2.257836789,0.53411418,5.51282062,2.980195106,100.0074649,64.47289647,3.679965163,63.94050238,2,135.0847721,0,75.40431634,12,9,0,14.3290703,0,0,Democracy,0.394548693,8.223141061,125.7721205,1
France,Western Europe,2023-06,-0.087430929,4.199770781,5.051474804,5.594494724,108.8221183,34.75405966,1.232405492,56.24797185,2,206.1093485,0,41.7109536,3,12,2014,24.21295005,1,0,Hybrid,0.929996117,4.010125333,63.81038835,0
France,Western Europe,2023-07,-1.030910627,-2.227479039,7.889237948,5.618540233,93.11657864,63.91685834,2.034605715,24.56727442,1,121.9494353,0,42.91150729,12,10,2022,23.21562174,1,0,Authoritarian,-0.947888894,10.27898535,104.0852981,1
France,Western Europe,2023-08,-0.515821099,1.523402926,3.775176916,10.21031855,100.1469957,32.51535662,2.283066202,24.7748481,5,95.78618911,0,28.86932269,8,11,2014,9.097986019,1,0,Democracy,0.457418497,8.155936944,80.84663427,0
France,Western Europe,2023-09,0.767627762,2.207010502,9.702611445,2.729673653,93.62448112,35.59442847,5.485313925,43.40311585,2,40.15837521,0,77.55365515,2,7,2014,37.97330965,0,0,Hybrid,-0.563815743,5.838032672,50.29057849,0
France,Western Europe,2023-10,-1.35989512,-3.385712723,13.61139565,10.86631158,114.5037412,36.657486,3.978904552,61.10163066,5,100.010641,0,71.5788822,11,8,2018,24.50336978,0,0,Authoritarian,-0.403292739,7.775772937,115.5315772,1
France,Western Europe,2023-11,-1.371852451,-5.933498582,9.035258755,2.424537779,136.618542,81.00118107,2.780742399,37.49795205,5,125.5015829,0,58.70424555,6,13,2021,30.5329671,0,0,Democracy,0.169640073,2.741813423,100.2793595,1
France,Western Europe,2023-12,0.449455995,-0.651006246,2.001738737,7.151325314,132.3449999,57.29736,3.159752746,50.79906909,0,33.55522949,0,67.64706576,1,11,2021,16.88302111,1,0,Hybrid,-0.644328128,2.730542315,45.41296659,0
France,Western Europe,2024-01,0.787197181,-0.791463804,13.3460034,2.014319499,113.0653558,106.173749,1.904737216,52.17312368,1,65.41149049,0,37.41976917,3,9,2018,33.72045109,1,0,Authoritarian,-0.548094578,3.869080195,56.27126047,0
France,Western Europe,2024-02,-1.176698186,1.052108146,9.145427045,2.87995635,143.663784,66.41817042,3.005457844,1.810476466,4,120.8602783,0,50.93889857,4,13,0,31.24039977,1,0,Democracy,-0.009511131,6.621765453,92.50847617,1
France,Western Europe,2024-03,-0.046181321,2.98976842,0.070056067,6.263237254,166.9575598,39.80130489,2.867371357,119.6076642,0,38.88807257,0,27.17823414,3,10,2022,22.04970708,0,0,Hybrid,0.110930012,-0.737948152,57.0076937,0
France,Western Europe,2024-04,-0.319800838,3.15810033,0.910316855,8.486449021,121.2585659,9.862119623,3.415539851,21.73361259,4,95.34587387,0,84.73260792,5,11,2018,16.44570955,1,0,Hybrid,0.494380242,4.605419822,67.48839698,0
France,Western Europe,2024-05,-0.017454339,2.037405313,8.981693425,5.148173756,153.6020356,42.50793554,3.719350644,41.75651467,0,26.7775167,0,45.23049412,8,6,0,8.034073979,1,0,Hybrid,0.218923172,7.680098231,77.1271189,0
France,Western Europe,2024-06,-0.318142633,2.99516584,5.741510303,8.714430636,126.9502321,28.37184304,3.324023434,55.88379528,1,63.2401378,0,72.59326965,7,5,2014,5.357938158,0,0,Authoritarian,-0.980911415,3.183775217,77.25266502,1
France,Western Europe,2024-07,1.195511163,2.359460071,3.685415268,6.4029418,128.455066,57.5790497,3.364588504,9.193700123,1,283.2300905,0,31.22905199,2,14,2022,8.386592059,0,0,Authoritarian,0.220389663,2.11090667,34.51227505,0
France,Western Europe,2024-08,-1.312452143,4.965344066,4.408322644,8.640889754,135.1705231,33.75887616,3.681231276,63.21093477,3,158.2117626,0,80.49575956,4,15,0,47.84456911,0,0,Democracy,-0.507273696,3.858732041,89.53903003,1
France,Western Europe,2024-09,-0.995557248,6.360527906,7.372621149,1.661828892,62.23858153,61.37529592,2.71032009,39.26655987,2,68.69854216,0,64.89698812,5,11,2018,37.82767219,1,0,Hybrid,-0.918655963,4.172379763,88.75829035,1
France,Western Europe,2024-10,0.58918215,-0.720363262,11.01817822,5.533783658,82.4748888,57.88761721,3.177316145,44.30865568,5,166.8662064,0,30.61395933,3,14,2021,15.31935276,0,0,Democracy,0.564878819,3.609721665,57.43817085,0
France,Western Europe,2024-11,-0.878992013,1.859751638,8.878983564,2.801028448,82.81775517,8.111249466,2.868819846,29.22497235,0,3.99644008,0,59.55780386,7,14,2018,47.78068716,1,0,Authoritarian,-0.934172463,6.991863373,92.23462054,1
France,Western Europe,2024-12,0.547536219,-7.586872265,6.658103445,4.953345663,103.2441659,92.24786657,2.658601347,39.2550006,1,91.75842894,0,29.6838793,7,8,2014,43.46032416,0,0,Hybrid,-0.304840191,4.268916289,61.03899975,0
France,Western Europe,2025-01,0.394921767,1.942289717,1.598839414,9.467284344,130.9891444,49.03583229,3.017917738,12.92914844,0,103.4617444,0,64.24540875,3,10,2022,10.19613988,1,0,Democracy,0.36490084,1.815653093,50.02017195,0
France,Western Europe,2025-02,0.220548907,3.252377094,2.385861849,6.324575327,124.4678781,46.52370299,3.995954928,58.40568613,1,73.30074538,0,56.90838973,4,11,2021,28.20172124,1,0,Authoritarian,-0.203097392,4.475077727,56.45205608,0
France,Western Europe,2025-03,-0.167237892,1.6736566,8.342332085,10.95871365,76.22603487,38.89655746,3.411319153,47.39699042,1,13.24759894,0,28.5744528,4,8,0,29.36432274,0,0,Democracy,-0.175331569,6.794845722,71.35555635,0
France,Western Europe,2025-04,0.095115773,4.826879686,5.209517488,9.815008262,127.9169023,15.69934335,1.910710244,13.22608692,4,195.0943772,0,59.78025333,8,6,2014,38.30238485,0,0,Authoritarian,0.13279939,6.174919965,70.34910553,0
France,Western Europe,2025-05,-0.041314103,-2.039756509,13.60762283,8.300967544,153.6821689,54.88308923,3.513951759,1.141957712,4,16.0868879,0,56.87709542,4,9,2022,42.10077016,1,0,Hybrid,-0.652398091,4.32521069,75.15542945,1
France,Western Europe,2025-06,-0.069512139,2.91922031,1.659924351,1.257917949,115.4464102,56.21118568,1.720914354,45.2307932,1,54.51079238,0,82.23688452,4,10,2014,12.26180172,1,0,Authoritarian,0.617818592,2.510487686,61.382152,0
UK,Western Europe,2020-01,-0.07128274,5.232481851,7.841049429,8.068452295,122.5496422,15.10081561,3.630402406,89.47943169,2,12.99382518,0,78.8236892,2,17,2018,25.53298693,0,0,Authoritarian,0.839753455,2.95232376,64.83491412,0
UK,Western Europe,2020-02,-1.371617089,6.729358727,4.398272431,11.49787549,127.644923,67.92222635,2.821890268,1.490724477,1,41.95409686,0,55.07430778,8,6,2021,47.37776315,0,0,Authoritarian,-0.415254831,8.215520348,98.7102687,0
UK,Western Europe,2020-03,0.397895093,2.40119578,3.631139761,1.597244683,106.7551545,47.81824206,3.967812211,16.94189859,2,26.85140888,0,21.36461461,1,15,2014,29.00784481,1,0,Hybrid,0.561651667,-1.73360879,48.39946584,0
UK,Western Europe,2020-04,-0.668164591,4.394939711,12.16268078,5.055849714,119.4618464,41.86537237,2.836354161,56.7739393,5,71.69091258,0,22.31548627,8,8,2014,41.39340031,1,0,Hybrid,-0.770620435,6.395682181,93.95850875,0
UK,Western Europe,2020-05,-0.739493753,3.601947218,10.30138712,3.244655379,148.0167556,64.70767593,4.011545361,62.4096852,2,105.3918262,0,60.17144811,5,11,0,41.25080538,0,0,Hybrid,-0.730488177,7.917770777,87.15153961,1
UK,Western Europe,2020-06,0.094230647,-0.637445813,8.165641137,3.146197965,119.7050082,37.07938334,2.18676796,38.48988156,0,115.4699858,0,29.63155247,6,10,0,13.23489725,0,0,Authoritarian,-0.910013073,2.117253742,69.91415642,0
UK,Western Europe,2020-07,0.233714947,0.171044523,2.881790299,4.934821146,157.7920001,17.21424525,4.422410709,17.03061274,1,141.9747152,0,69.43459314,2,12,2014,31.76946542,1,0,Democracy,-0.991293617,4.865976553,52.78384941,0
UK,Western Europe,2020-08,0.732321555,1.599001267,6.46733281,4.080402725,122.1878315,96.45131759,2.570630922,40.82815462,5,58.72233501,0,77.80385143,3,8,2018,9.324964897,0,0,Hybrid,-0.45434323,5.120307829,49.11436827,0
UK,Western Europe,2020-09,1.784601055,0.195885306,9.998763028,0.158743334,108.4964207,51.83663638,4.144343118,38.63488381,4,117.4882607,0,71.63231736,1,9,2022,43.00503691,1,0,Hybrid,0.698517253,1.48997543,28.30649453,0
UK,Western Europe,2020-10,0.480500233,-2.149053426,8.301724024,2.37271209,157.7020713,60.2283051,3.606730003,13.07957566,2,35.27386233,0,66.56338607,4,15,2021,32.33652775,0,0,Authoritarian,-0.886970751,7.387082304,58.35206417,0
UK,Western Europe,2020-11,-1.166988182,7.058020849,12.03449674,15.64656077,123.5821668,34.86439266,4.475454131,3.831072342,1,249.4240464,0,32.55800829,11,15,2018,24.07606644,1,0,Hybrid,0.448384893,11.07701347,109.7811597,1
UK,Western Europe,2020-12,0.239828538,1.881980132,7.017623776,13.17224397,71.36870758,20.47605119,0.701064161,41.99690136,0,89.42757382,0,42.20083007,7,8,2022,27.33336912,0,0,Democracy,0.079821731,6.548036909,67.62457777,0
UK,Western Europe,2021-01,-1.001287328,0.009331389,11.81983912,12.84267097,140.7062615,67.31312565,3.087673649,34.28009954,3,88.1266082,0,56.98975771,4,7,0,46.61328043,1,0,Authoritarian,-0.835307009,3.920715844,92.20955349,1
UK,Western Europe,2021-02,-0.789352366,0.033372393,1.192133594,7.996425768,114.3057181,64.28474935,1.878151156,57.42492757,2,230.7479882,0,69.25786487,5,12,2021,10.02320638,0,0,Authoritarian,0.317774532,5.679809859,77.21760763,1
UK,Western Europe,2021-03,-1.123326181,-0.790129687,3.34995919,4.377500793,73.64571385,75.48138097,2.798270602,19.53088771,2,258.577611,0,70.30873876,9,13,2021,38.3488609,0,0,Democracy,-0.790589686,8.796195256,94.48647464,0
UK,Western Europe,2021-04,-0.985587821,4.911901018,11.3325083,0.906978193,123.4077824,31.95523595,2.738432777,31.3808355,0,14.81902876,0,64.44849678,5,14,0,37.3732031,1,0,Hybrid,0.986342166,6.592456594,93.31076637,0
UK,Western Europe,2021-05,-1.244181216,7.634667156,4.562200968,7.785486133,140.3888215,32.60955263,2.306321357,40.43159698,1,69.79482505,0,23.04051476,8,9,2022,45.66796411,1,0,Hybrid,0.337215185,10.26419376,96.35826548,1
UK,Western Europe,2021-06,1.33622725,1.207037925,7.103983435,5.344219648,144.8422738,51.77143236,4.712342325,42.63982845,1,165.1395292,0,50.42225504,1,13,0,39.13769678,0,0,Authoritarian,0.595029119,0.269889934,33.80023513,0
UK,Western Europe,2021-07,-1.222840425,6.908336725,1.96199576,7.317342651,114.1970713,46.45656482,3.832192908,65.79455064,0,53.65608882,0,75.53791014,7,17,2018,16.53141264,0,0,Democracy,-0.324988843,10.16145408,90.81120342,1
UK,Western Europe,2021-08,1.917322994,1.292749091,3.950661814,2.377600095,118.6195523,91.44602243,3.202559117,59.23395104,0,87.48859397,0,74.59077022,2,11,2014,11.08848369,1,0,Democracy,-0.388336942,-0.48397072,20.39433429,0
UK,Western Europe,2021-09,0.135088324,2.853682554,14.68836191,3.133836977,114.5265941,50.58604056,3.629512358,23.17499524,2,157.9518486,0,30.73466629,1,17,2021,6.815119439,1,0,Democracy,-0.381731415,2.830344301,66.92426783,0
UK,Western Europe,2021-10,0.661699931,7.850263504,14.98215667,9.345527025,95.71655544,20.75515282,2.221529086,44.32073752,0,40.65826621,0,74.01544128,2,11,2021,14.91444629,0,0,Hybrid,0.197006828,2.22554149,58.74458938,0
UK,Western Europe,2021-11,-1.434562378,-0.929017958,1.221106601,14.82314541,110.3758368,78.7128944,3.808540758,16.04747966,2,51.53086749,0,40.59233366,4,15,2021,31.99233219,0,0,Authoritarian,0.503092615,5.884601445,88.15657549,1
UK,Western Europe,2021-12,0.218157269,-0.12272901,6.49319303,4.327984136,161.7947847,75.03323091,2.406683765,51.24255707,0,144.114575,0,59.50197861,6,11,2018,49.75980345,1,0,Democracy,0.588118263,6.899425215,65.42868625,0
UK,Western Europe,2022-01,-0.718314423,2.485340734,4.075530148,6.230025168,86.31712646,43.31713008,3.574720316,58.6727043,3,205.8249596,0,55.63403419,7,10,2022,15.67330077,0,0,Democracy,0.601019292,8.228072528,83.25692463,1
UK,Western Europe,2022-02,1.401905529,1.089235794,5.738097628,1.661115598,136.6348625,59.27868084,5.319007934,15.51760709,0,125.3242873,0,34.87578793,0,7,0,49.09137797,0,0,Hybrid,-0.190967182,-0.582042946,28.84760658,0
UK,Western Europe,2022-03,0.346622892,7.403152712,7.872103258,7.664319446,124.7873081,48.00724791,2.642630864,43.26895172,4,52.56927541,0,51.86318552,4,5,2018,47.04485037,0,0,Hybrid,-0.766375366,6.368123229,60.51406606,0
UK,Western Europe,2022-04,-0.976693195,0.799273151,4.292665636,13.56336168,109.8603161,34.02296912,4.170678789,13.72395124,3,112.2698051,0,32.10994968,9,12,2021,7.719380472,0,0,Hybrid,-0.527032028,10.30845901,92.68506267,1
UK,Western Europe,2022-05,1.203212782,-0.778157386,3.252228021,1.072565156,96.58658032,52.20489264,1.618022625,68.1952495,4,21.74904505,0,45.71403087,2,11,2018,14.3478537,0,0,Democracy,-0.192225765,1.956766626,33.83841798,0
UK,Western Europe,2022-06,0.525144659,-0.999229155,12.79859107,14.14355457,134.4790736,49.66249989,2.464351927,48.00193905,5,43.46568082,0,75.15956919,4,8,2014,18.95117074,1,0,Hybrid,0.495132468,3.469118444,62.8554161,0
UK,Western Europe,2022-07,2.129481628,6.199677719,7.201634164,3.393343964,88.39948538,37.92164208,3.3800539,48.65650482,5,171.3775657,0,31.50875029,0,9,2021,39.16231165,0,0,Hybrid,0.922248804,1.840275598,16.05232843,0
UK,Western Europe,2022-08,0.696930635,1.742017053,6.093877335,7.058162463,119.4750436,54.6340124,2.60099315,52.37178001,5,88.63830939,0,48.58236145,2,9,2022,39.52415228,0,0,Democracy,-0.451927908,1.070000259,47.3740401,0
UK,Western Europe,2022-09,0.289273211,3.934701879,6.826421973,4.217587497,102.3357179,73.63632749,3.78671181,19.0160799,1,3.884823128,0,65.6264136,1,3,2021,41.75054327,0,0,Hybrid,-0.078237447,2.810646192,54.40624215,0
UK,Western Europe,2022-10,0.545258483,1.617121464,10.43476304,5.263016085,150.1521472,50.2469938,3.320007027,64.92040724,3,58.3490039,0,81.98829371,4,13,2021,19.79872846,1,0,Democracy,0.99006245,6.445809117,59.61654598,0
UK,Western Europe,2022-11,0.513675216,-0.1887188,2.692560574,4.366320599,102.2327002,63.67236624,2.265048123,17.42724982,2,72.22813714,0,67.98694425,1,8,2022,33.1650597,0,0,Democracy,0.40134469,2.665068197,44.95756837,0
UK,Western Europe,2022-12,0.309459996,3.928423967,11.6069701,8.359668931,117.2337713,76.3218272,3.510308006,48.03789866,2,46.32883229,0,58.6636438,5,19,2014,36.13691389,1,0,Democracy,0.748219255,5.449198953,67.7391642,0
UK,Western Europe,2023-01,0.010678863,3.338467214,8.113057867,10.68372311,119.6554147,34.35325058,2.789127247,30.82596014,5,79.75989975,0,29.16734071,7,10,2022,25.69304833,0,0,Authoritarian,-0.470967563,6.717370939,73.52209218,0
UK,Western Europe,2023-02,0.03353205,4.367719861,2.239523398,3.05059457,128.8005781,80.70374024,3.932936329,16.94309107,0,114.9232265,0,71.59424745,6,10,2014,11.73548775,1,0,Authoritarian,-0.528971097,3.094448244,64.01678709,0
UK,Western Europe,2023-03,-0.390128191,7.252523215,5.744271841,1.064728793,143.8660531,40.48408111,2.089041825,72.92199596,5,16.05339029,0,46.6717793,5,10,2021,35.14258533,1,0,Hybrid,0.522627549,4.026621509,74.69569003,0
UK,Western Europe,2023-04,0.530274613,3.773143595,10.95875118,3.856478885,109.4222641,19.03453408,2.021834851,51.10746542,2,214.2089622,0,51.94451933,3,8,2018,18.8538481,1,0,Hybrid,0.365156274,5.03118962,58.54500916,0
UK,Western Europe,2023-05,1.297230354,-2.014158702,2.03866007,13.06163685,119.97861,66.49214584,2.042513142,57.7933592,5,121.3863805,0,79.07076131,1,15,2021,23.47718302,1,0,Authoritarian,-0.128131018,1.901159933,28.50178501,0
UK,Western Europe,2023-06,0.610236006,3.314070816,14.20376129,4.948732707,152.3497303,44.17672459,4.055054549,31.64482505,2,102.8381746,0,69.8012183,4,8,2022,5.990725205,0,0,Democracy,-0.225971468,5.556130188,62.83979343,0
UK,Western Europe,2023-07,0.233951999,-1.647469907,2.936749893,9.762513084,66.01583676,56.6133593,1.870305831,20.03623452,3,159.5643182,0,29.11743051,4,9,0,8.826269736,0,0,Hybrid,0.845354639,4.770820354,56.8450599,0
UK,Western Europe,2023-08,0.592140314,1.646347206,10.73309975,6.492801973,109.7916819,65.77955039,2.464431306,34.55642532,2,148.3968371,0,44.57199985,7,4,2014,32.35424049,0,0,Hybrid,-0.509031786,8.892487343,65.03691341,0
UK,Western Europe,2023-09,0.508179438,11.72849622,2.394192693,12.64308343,141.0880942,25.49159604,2.926089278,56.51360723,3,98.25373985,0,46.04257512,2,12,2021,15.10226098,1,0,Authoritarian,0.547005539,-0.384156529,46.70944248,0
UK,Western Europe,2023-10,0.360983251,-0.639796025,11.62635476,9.720664916,121.9243857,39.41359758,2.102890598,61.36490902,2,58.58560484,0,21.95469479,4,10,2021,10.31885647,0,0,Authoritarian,0.365143841,8.304647828,64.73196069,0
UK,Western Europe,2023-11,-2.458893589,-1.000073921,4.504090843,7.853196504,119.5454155,54.90752524,3.738161448,35.37267926,3,129.7462897,0,22.38733228,21,13,2014,18.84893198,0,0,Hybrid,-0.783700804,22.54954678,146.5827808,1
UK,Western Europe,2023-12,0.597913507,-3.3888297,7.10015502,4.637583689,114.3923293,48.61089724,3.0358026,43.45368891,2,14.17457207,0,73.71361729,2,10,2014,17.41923652,0,0,Democracy,0.113211796,4.96243722,50.56191588,0
UK,Western Europe,2024-01,-0.223044113,4.051583342,7.101065926,0.854122026,156.8245894,21.5939644,3.917366649,2.073174077,2,132.1114249,0,44.91843374,6,11,2021,10.66740874,0,0,Authoritarian,0.876990317,7.313017602,74.98216138,0
UK,Western Europe,2024-02,2.186806494,2.764765446,11.11584985,13.57323427,143.5745989,59.6861058,3.427378105,10.28787454,4,7.919192761,0,61.75124798,1,9,2018,41.09524012,0,0,Democracy,-0.956820178,0.024721853,21.60288994,0
UK,Western Europe,2024-03,-0.648341184,5.809441801,5.124341222,6.668466397,131.9957093,44.56977634,3.632048477,54.05722295,4,119.1474464,0,66.32894513,8,8,2014,12.97462587,0,0,Democracy,0.083761908,5.983037145,85.11603315,1
UK,Western Europe,2024-04,0.862356164,6.523123098,4.076219984,4.365310617,134.7567578,47.954673,1.710617911,58.37028359,2,196.0164102,0,41.57945162,0,15,2022,14.27741801,1,0,Democracy,0.506172789,0.8404023,37.64434069,0
UK,Western Europe,2024-05,0.011557923,4.150638604,0.317423025,1.568339702,116.4603895,85.41283745,1.866053664,42.00962597,5,149.399207,0,34.34491713,4,11,0,47.79693376,1,0,Hybrid,-0.872338016,5.337002306,58.14974917,0
UK,Western Europe,2024-06,0.12592382,4.846595736,8.533182275,4.483016369,113.6719606,30.41955741,3.761342357,70.81618761,2,81.59185851,0,22.85005622,4,7,2022,24.96157099,0,0,Authoritarian,-0.184274073,3.994109177,65.72134232,0
UK,Western Europe,2024-07,0.464502165,3.47782846,5.583338997,7.811050351,187.5216617,48.4762866,3.936337381,28.22525474,4,130.4007992,0,38.25291203,7,11,2021,12.22640918,0,0,Democracy,0.190910965,3.495158436,61.40996349,0
UK,Western Europe,2024-08,0.179429521,1.976996594,12.42879518,6.649994041,117.5344474,58.76273144,2.209400779,42.14202779,4,35.0334503,0,63.98987266,4,12,0,48.69631091,0,0,Democracy,0.277421164,3.514829632,69.32596379,0
UK,Western Europe,2024-09,-0.55085747,1.476911491,19.35337687,3.097530174,128.9367546,56.68252495,3.481145891,47.18241432,5,129.3950968,0,76.99795906,10,5,2018,48.1151088,0,0,Democracy,0.626568426,6.652319125,104.2412017,0
UK,Western Europe,2024-10,-0.525642418,3.126014441,3.89921529,4.243817287,150.8028815,54.56027458,1.961360289,69.27430988,0,163.4792795,0,71.22936091,5,6,0,31.79978156,0,0,Hybrid,0.299106499,4.757985594,75.19190671,1
UK,Western Europe,2024-11,1.346544463,-1.739061685,3.886067155,8.896548529,82.90413365,4.649486831,3.145869954,36.87549476,2,207.2760198,0,56.94357933,0,9,2014,45.35956828,1,0,Democracy,0.874725345,0.204764397,27.73239132,0
UK,Western Europe,2024-12,-0.010261324,3.643582963,8.88964113,7.864855723,113.309557,14.75902449,3.155630886,39.67948471,0,24.53910921,0,49.58704957,4,13,2022,36.95468426,0,0,Hybrid,0.027809425,0.168261947,68.87279584,0
UK,Western Europe,2025-01,-1.176687422,5.637153359,7.415747478,2.058150366,115.2908538,47.69034207,2.733962749,23.40276236,1,168.8408434,0,52.69826684,8,15,2022,23.24082261,0,0,Democracy,0.950980997,11.07655341,98.4326454,1
